Longitude (x),Latitude (y),Station Name,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
-79.4,43.67,TORONTO CITY,2024-11-17,2024,11,17,11.2,3.8,7.5,10.5,0,,,0,0,,
-79.4,43.67,TORONTO CITY,2024-11-18,2024,11,18,14.6,6.6,10.6,7.4,0,,,0,0,,
-79.4,43.67,TORONTO CITY,2024-11-19,2024,11,19,10.7,6.5,8.6,9.4,0,,,0.9,,,
-79.4,43.67,TORONTO CITY,2024-11-20,2024,11,20,10.1,5.2,7.7,10.3,0,,,19.8,,,
-79.4,43.67,TORONTO CITY,2024-11-21,2024,11,21,5.9,3.3,4.6,13.4,0,,,0.7,,,
-79.4,43.67,TORONTO CITY,2024-11-22,2024,11,22,8,4.6,6.3,11.7,0,,,1.3,0,,
-79.4,43.67,TORONTO CITY,2024-11-23,2024,11,23,9.5,3.1,6.3,11.7,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-11-24,2024,11,24,8.2,2,5.1,12.9,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-11-25,2024,11,25,7.5,0.9,4.2,13.8,0,,,1.4,,,
-79.4,43.67,TORONTO CITY,2024-11-26,2024,11,26,8,3.1,5.6,12.4,0,,,5.4,,,
-79.4,43.67,TORONTO CITY,2024-11-27,2024,11,27,5.6,0.6,3.1,14.9,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-11-28,2024,11,28,7,1.5,4.2,13.8,0,,,0.2,,,
-79.4,43.67,TORONTO CITY,2024-11-29,2024,11,29,2.5,-1.5,0.5,17.5,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-11-30,2024,11,30,0.9,-2.9,-1,19,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-12-01,2024,12,1,2,-2.8,-0.4,18.4,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-12-02,2024,12,2,3.2,-3.4,-0.1,18.1,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-12-03,2024,12,3,2.9,-2.4,0.3,17.7,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-12-04,2024,12,4,2.1,-0.5,0.8,17.2,0,,,3.6,,,
-79.4,43.67,TORONTO CITY,2024-12-05,2024,12,5,1.6,-5.1,-1.7,19.7,0,,,0.2,,,
-79.4,43.67,TORONTO CITY,2024-12-06,2024,12,6,-0.7,-6.7,-3.7,21.7,0,,,0,,,
-79.4,43.67,TORONTO CITY,2024-12-07,2024,12,7,5.2,-2,1.6,16.4,0,,,2.1,0,,
-79.4,43.67,TORONTO CITY,2024-12-08,2024,12,8,7.8,3.6,5.7,12.3,0,,,0,0,,
-79.4,43.67,TORONTO CITY,2024-12-09,2024,12,9,4.2,0.3,2.3,15.7,0,,,3.2,,,
-79.4,43.67,TORONTO CITY,2024-12-10,2024,12,10,9.4,4.2,6.8,11.2,0,,,5.7,,,
-79.4,43.67,TORONTO CITY,2024-12-11,2024,12,11,6.6,0.1,3.4,14.6,0,,,0.4,,,
-97.25,49.92,WINNIPEG A CS,2024-01-01,2024,1,1,-1.4,-10.9,-6.1,24.1,0,,,0,2,21,57
-97.25,49.92,WINNIPEG A CS,2024-01-02,2024,1,2,-0.4,-6.8,-3.6,21.6,0,,,0,2,32,34
-97.25,49.92,WINNIPEG A CS,2024-01-03,2024,1,3,-6.8,-9.7,-8.3,26.3,0,,,0.1,3,36,39
-97.25,49.92,WINNIPEG A CS,2024-01-04,2024,1,4,-4.8,-12.1,-8.4,26.4,0,,,0,2,17,46
-97.25,49.92,WINNIPEG A CS,2024-01-05,2024,1,5,-4.4,-6,-5.2,23.2,0,,,0.4,2,,
-97.25,49.92,WINNIPEG A CS,2024-01-06,2024,1,6,-6,-19.5,-12.8,30.8,0,,,1,4,,
-97.25,49.92,WINNIPEG A CS,2024-01-07,2024,1,7,-14.1,-19.1,-16.6,34.6,0,,,0,6,,
-97.25,49.92,WINNIPEG A CS,2024-01-08,2024,1,8,-12.9,-18.4,-15.6,33.6,0,,,1.4,6,,
-97.25,49.92,WINNIPEG A CS,2024-01-09,2024,1,9,-13.1,-25.8,-19.4,37.4,0,,,0,8,,
-97.25,49.92,WINNIPEG A CS,2024-01-10,2024,1,10,,,,,,,,,9,,
-97.25,49.92,WINNIPEG A CS,2024-01-11,2024,1,11,-9.3,-19.3,-14.3,32.3,0,,,0.4,10,36,49
-97.25,49.92,WINNIPEG A CS,2024-01-12,2024,1,12,-18.7,-28.5,-23.6,41.6,0,,,0,11,1,37
-97.25,49.92,WINNIPEG A CS,2024-01-13,2024,1,13,-20.1,-28.8,-24.4,42.4,0,,,0,10,1,42
-97.25,49.92,WINNIPEG A CS,2024-01-14,2024,1,14,-23.2,-29,-26.1,44.1,0,,,0,7,28,32
-97.25,49.92,WINNIPEG A CS,2024-01-15,2024,1,15,-19.4,-27.1,-23.2,41.2,0,,,3,7,28,43
-97.25,49.92,WINNIPEG A CS,2024-01-16,2024,1,16,-17,-24.2,-20.6,38.6,0,,,0,7,26,41
-97.25,49.92,WINNIPEG A CS,2024-01-17,2024,1,17,-16.9,-26.9,-21.9,39.9,0,,,0,7,,
-97.25,49.92,WINNIPEG A CS,2024-01-18,2024,1,18,-18.5,-30,-24.2,42.2,0,,,0.3,7,,
-97.25,49.92,WINNIPEG A CS,2024-01-19,2024,1,19,-16,-27.3,-21.6,39.6,0,,,0,7,,
-97.25,49.92,WINNIPEG A CS,2024-01-20,2024,1,20,-14.3,-18.3,-16.3,34.3,0,,,0,7,18,69
-97.25,49.92,WINNIPEG A CS,2024-01-21,2024,1,21,-8.9,-14.3,-11.6,29.6,0,,,0,8,18,55
-97.25,49.92,WINNIPEG A CS,2024-01-22,2024,1,22,-9.7,-12.9,-11.3,29.3,0,,,0.4,8,2,38
-97.25,49.92,WINNIPEG A CS,2024-01-23,2024,1,23,-1.8,-14.3,-8.1,26.1,0,,,0,9,19,53
-97.25,49.92,WINNIPEG A CS,2024-01-24,2024,1,24,-1.2,-2.8,-2,20,0,,,0,9,18,55
-97.25,49.92,WINNIPEG A CS,2024-01-25,2024,1,25,-1.8,-3.7,-2.8,20.8,0,,,0,9,,
-97.25,49.92,WINNIPEG A CS,2024-01-26,2024,1,26,-2.9,-10.2,-6.6,24.6,0,,,0,9,19,39
-97.25,49.92,WINNIPEG A CS,2024-01-27,2024,1,27,-3.1,-14.2,-8.7,26.7,0,,,0,8,,
-97.25,49.92,WINNIPEG A CS,2024-01-28,2024,1,28,0.3,-7.3,-3.5,21.5,0,,,0,8,,
-97.25,49.92,WINNIPEG A CS,2024-01-29,2024,1,29,2.5,-6.1,-1.8,19.8,0,,,0,8,31,45
-97.25,49.92,WINNIPEG A CS,2024-01-30,2024,1,30,3.4,-0.6,1.4,16.6,0,,,0,7,19,45
-97.25,49.92,WINNIPEG A CS,2024-01-31,2024,1,31,4.7,-4.1,0.3,17.7,0,,,0,5,27,31
-97.25,49.92,WINNIPEG A CS,2024-02-01,2024,2,1,0.6,-4.5,-1.9,19.9,0,,,0,3,,
-97.25,49.92,WINNIPEG A CS,2024-02-02,2024,2,2,1.5,-4.4,-1.5,19.5,0,,,0,3,18,43
-97.25,49.92,WINNIPEG A CS,2024-02-03,2024,2,3,1.5,-2.7,-0.6,18.6,0,,,0,1,18,41
-97.25,49.92,WINNIPEG A CS,2024-02-04,2024,2,4,2.3,0.2,1.2,16.8,0,,,0.1,1,,
-97.25,49.92,WINNIPEG A CS,2024-02-05,2024,2,5,1.1,-0.6,0.2,17.8,0,,,0.1,0,18,35
-97.25,49.92,WINNIPEG A CS,2024-02-06,2024,2,6,1.8,0.3,1,17,0,,,0.1,,,
-97.25,49.92,WINNIPEG A CS,2024-02-07,2024,2,7,2.6,0.3,1.5,16.5,0,,,1.2,,7,33
-97.25,49.92,WINNIPEG A CS,2024-02-08,2024,2,8,2.1,-7.2,-2.5,20.5,0,,,1.1,0,1,41
-97.25,49.92,WINNIPEG A CS,2024-02-09,2024,2,9,-6.3,-10.8,-8.5,26.5,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-10,2024,2,10,-1.8,-8.5,-5.1,23.1,0,,,0,,30,32
-97.25,49.92,WINNIPEG A CS,2024-02-11,2024,2,11,-2.6,-9.6,-6.1,24.1,0,,,0,,17,36
-97.25,49.92,WINNIPEG A CS,2024-02-12,2024,2,12,-3.1,-6.5,-4.8,22.8,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-13,2024,2,13,-0.6,-5.3,-2.9,20.9,0,,,0.5,,15,36
-97.25,49.92,WINNIPEG A CS,2024-02-14,2024,2,14,-3.1,-11.7,-7.4,25.4,0,,,0,,33,37
-97.25,49.92,WINNIPEG A CS,2024-02-15,2024,2,15,-11.7,-18,-14.9,32.9,0,,,0,,31,35
-97.25,49.92,WINNIPEG A CS,2024-02-16,2024,2,16,-7.7,-21.8,-14.8,32.8,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-17,2024,2,17,-1.2,-10.5,-5.8,23.8,0,,,0,,30,49
-97.25,49.92,WINNIPEG A CS,2024-02-18,2024,2,18,-5.9,-13.7,-9.8,27.8,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-19,2024,2,19,-0.7,-16,-8.3,26.3,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-20,2024,2,20,-3.2,-11.3,-7.2,25.2,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-21,2024,2,21,-2.4,-11.9,-7.1,25.1,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-02-22,2024,2,22,3.4,-9.7,-3.1,21.1,0,,,0,,1,42
-97.25,49.92,WINNIPEG A CS,2024-02-23,2024,2,23,-7.1,-16,-11.6,29.6,0,,,0,0,19,42
-97.25,49.92,WINNIPEG A CS,2024-02-24,2024,2,24,6.1,-8,-0.9,18.9,0,,,0,0,18,54
-97.25,49.92,WINNIPEG A CS,2024-02-25,2024,2,25,0,-9.4,-4.7,22.7,0,,,0,0,31,35
-97.25,49.92,WINNIPEG A CS,2024-02-26,2024,2,26,1.4,-12.4,-5.5,23.5,0,,,3.4,9,14,58
-97.25,49.92,WINNIPEG A CS,2024-02-27,2024,2,27,-12.3,-25.9,-19.1,37.1,0,,,0,10,36,61
-97.25,49.92,WINNIPEG A CS,2024-02-28,2024,2,28,-15.6,-26.8,-21.2,39.2,0,,,0,10,,
-97.25,49.92,WINNIPEG A CS,2024-02-29,2024,2,29,-7.5,-20.9,-14.2,32.2,0,,,0,10,10,41
-97.25,49.92,WINNIPEG A CS,2024-03-01,2024,3,1,3.6,-9.4,-2.9,20.9,0,,,0,9,18,49
-97.25,49.92,WINNIPEG A CS,2024-03-02,2024,3,2,-5.2,-10.8,-8,26,0,,,0,5,4,47
-97.25,49.92,WINNIPEG A CS,2024-03-03,2024,3,3,-0.7,-5.2,-2.9,20.9,0,,,2.8,4,8,64
-97.25,49.92,WINNIPEG A CS,2024-03-04,2024,3,4,-3.9,-14.8,-9.3,27.3,0,,,0.5,5,24,41
-97.25,49.92,WINNIPEG A CS,2024-03-05,2024,3,5,-11.3,-20.3,-15.8,33.8,0,,,0,5,,
-97.25,49.92,WINNIPEG A CS,2024-03-06,2024,3,6,-0.5,-16.7,-8.6,26.6,0,,,5.3,5,8,47
-97.25,49.92,WINNIPEG A CS,2024-03-07,2024,3,7,-8.6,-12.4,-10.5,28.5,0,,,0,11,23,44
-97.25,49.92,WINNIPEG A CS,2024-03-08,2024,3,8,-5.5,-18.8,-12.2,30.2,0,,,0,10,,
-97.25,49.92,WINNIPEG A CS,2024-03-09,2024,3,9,-3.7,-20,-11.9,29.9,0,,,0,10,,
-97.25,49.92,WINNIPEG A CS,2024-03-10,2024,3,10,4.7,-6,-0.7,18.7,0,,,0,10,18,64
-97.25,49.92,WINNIPEG A CS,2024-03-11,2024,3,11,10.1,-5,2.5,15.5,0,,,0,8,18,37
-97.25,49.92,WINNIPEG A CS,2024-03-12,2024,3,12,2,-2.9,-0.4,18.4,0,,,0,4,,
-97.25,49.92,WINNIPEG A CS,2024-03-13,2024,3,13,3.5,-3.7,-0.1,18.1,0,,,0,3,,
-97.25,49.92,WINNIPEG A CS,2024-03-14,2024,3,14,3,-3.1,-0.1,18.1,0,,,0,3,,
-97.25,49.92,WINNIPEG A CS,2024-03-15,2024,3,15,5.2,-2.7,1.2,16.8,0,,,0,1,34,61
-97.25,49.92,WINNIPEG A CS,2024-03-16,2024,3,16,1.5,-7.7,-3.1,21.1,0,,,0,1,34,63
-97.25,49.92,WINNIPEG A CS,2024-03-17,2024,3,17,-5.1,-10.1,-7.6,25.6,0,,,0,1,36,50
-97.25,49.92,WINNIPEG A CS,2024-03-18,2024,3,18,5.6,-11.5,-2.9,20.9,0,,,0,1,21,59
-97.25,49.92,WINNIPEG A CS,2024-03-19,2024,3,19,0.5,-12.2,-5.8,23.8,0,,,0,0,33,77
-97.25,49.92,WINNIPEG A CS,2024-03-20,2024,3,20,-9.6,-15.5,-12.5,30.5,0,,,0,,35,37
-97.25,49.92,WINNIPEG A CS,2024-03-21,2024,3,21,-4.6,-14.9,-9.7,27.7,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-03-22,2024,3,22,-5.5,-12.9,-9.2,27.2,0,,,0,,31,42
-97.25,49.92,WINNIPEG A CS,2024-03-23,2024,3,23,-6.1,-16.1,-11.1,29.1,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-03-24,2024,3,24,-3,-12.2,-7.6,25.6,0,,,0,,2,38
-97.25,49.92,WINNIPEG A CS,2024-03-25,2024,3,25,-4.2,-12.4,-8.3,26.3,0,,,0,,1,55
-97.25,49.92,WINNIPEG A CS,2024-03-26,2024,3,26,-5.7,-12,-8.8,26.8,0,,,0,,1,59
-97.25,49.92,WINNIPEG A CS,2024-03-27,2024,3,27,-5.7,-11.7,-8.7,26.7,0,,,0,,31,46
-97.25,49.92,WINNIPEG A CS,2024-03-28,2024,3,28,0.8,-12.3,-5.8,23.8,0,,,0,,33,33
-97.25,49.92,WINNIPEG A CS,2024-03-29,2024,3,29,3,-6.4,-1.7,19.7,0,,,0.8,0,,
-97.25,49.92,WINNIPEG A CS,2024-03-30,2024,3,30,1.3,-4.4,-1.5,19.5,0,,,0,0,,
-97.25,49.92,WINNIPEG A CS,2024-03-31,2024,3,31,-0.4,-8.6,-4.5,22.5,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-04-01,2024,4,1,6.2,-7.8,-0.8,18.8,0,,,0,,19,42
-97.25,49.92,WINNIPEG A CS,2024-04-02,2024,4,2,2,-2,0,18,0,,,0.3,0,18,37
-97.25,49.92,WINNIPEG A CS,2024-04-03,2024,4,3,7.9,-4.3,1.8,16.2,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-04-04,2024,4,4,10.1,-3.3,3.4,14.6,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-04-05,2024,4,5,12.5,-2.1,5.2,12.8,0,,,0,,12,42
-97.25,49.92,WINNIPEG A CS,2024-04-06,2024,4,6,14.1,3,8.6,9.4,0,,,0,,12,49
-97.25,49.92,WINNIPEG A CS,2024-04-07,2024,4,7,15.6,1.6,8.6,9.4,0,,,0,,10,47
-97.25,49.92,WINNIPEG A CS,2024-04-08,2024,4,8,11,0.4,5.7,12.3,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-04-09,2024,4,9,13.8,-2.1,5.8,12.2,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-04-10,2024,4,10,16.2,-0.2,8,10,0,,,0,,31,42
-97.25,49.92,WINNIPEG A CS,2024-04-11,2024,4,11,14,-1,6.5,11.5,0,,,3.8,,33,49
-97.25,49.92,WINNIPEG A CS,2024-04-12,2024,4,12,12.7,-3.6,4.6,13.4,0,,,0,,11,31
-97.25,49.92,WINNIPEG A CS,2024-04-13,2024,4,13,19.9,2.2,11.1,6.9,0,,,0,,17,47
-97.25,49.92,WINNIPEG A CS,2024-04-14,2024,4,14,15.1,-1,7,11,0,,,0,,33,49
-97.25,49.92,WINNIPEG A CS,2024-04-15,2024,4,15,14.7,-2.2,6.2,11.8,0,,,4.5,,5,31
-97.25,49.92,WINNIPEG A CS,2024-04-16,2024,4,16,14.1,3.6,8.9,9.1,0,,,18.3,,10,51
-97.25,49.92,WINNIPEG A CS,2024-04-17,2024,4,17,8.7,0.2,4.5,13.5,0,,,3.9,,25,36
-97.25,49.92,WINNIPEG A CS,2024-04-18,2024,4,18,5,-2.2,1.4,16.6,0,,,0,,30,56
-97.25,49.92,WINNIPEG A CS,2024-04-19,2024,4,19,0,-3.6,-1.8,19.8,0,,,0,,33,50
-97.25,49.92,WINNIPEG A CS,2024-04-20,2024,4,20,10.7,-5.5,2.6,15.4,0,,,0,,31,53
-97.25,49.92,WINNIPEG A CS,2024-04-21,2024,4,21,17.1,-3.3,6.9,11.1,0,,,0,,26,38
-97.25,49.92,WINNIPEG A CS,2024-04-22,2024,4,22,19.2,4.4,11.8,6.2,0,,,0,,26,47
-97.25,49.92,WINNIPEG A CS,2024-04-23,2024,4,23,9.9,-3.1,3.4,14.6,0,,,0,,1,50
-97.25,49.92,WINNIPEG A CS,2024-04-24,2024,4,24,20.2,-5,7.6,10.4,0,,,0,,17,41
-97.25,49.92,WINNIPEG A CS,2024-04-25,2024,4,25,24.3,4.5,14.4,3.6,0,,,0,,17,68
-97.25,49.92,WINNIPEG A CS,2024-04-26,2024,4,26,16.6,6.7,11.7,6.3,0,,,11.7,,18,58
-97.25,49.92,WINNIPEG A CS,2024-04-27,2024,4,27,10.2,-0.1,5,13,0,,,0.2,,36,55
-97.25,49.92,WINNIPEG A CS,2024-04-28,2024,4,28,11.7,-3.2,4.3,13.7,0,,,0,,10,37
-97.25,49.92,WINNIPEG A CS,2024-04-29,2024,4,29,5.5,1.9,3.7,14.3,0,,,0,,10,42
-97.25,49.92,WINNIPEG A CS,2024-04-30,2024,4,30,13.4,1,7.2,10.8,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-05-01,2024,5,1,14.6,3.5,9,9,0,,,0.3,,,
-97.25,49.92,WINNIPEG A CS,2024-05-02,2024,5,2,10.6,3.6,7.1,10.9,0,,,15.2,,12,37
-97.25,49.92,WINNIPEG A CS,2024-05-03,2024,5,3,12.9,4.8,8.9,9.1,0,,,1.7,,31,49
-97.25,49.92,WINNIPEG A CS,2024-05-04,2024,5,4,12.7,3.9,8.3,9.7,0,,,0,,31,41
-97.25,49.92,WINNIPEG A CS,2024-05-05,2024,5,5,19.4,4.3,11.9,6.1,0,,,0,,20,34
-97.25,49.92,WINNIPEG A CS,2024-05-06,2024,5,6,22.5,7.8,15.2,2.8,0,,,0,,13,55
-97.25,49.92,WINNIPEG A CS,2024-05-07,2024,5,7,17.6,11.1,14.4,3.6,0,,,2.1,,12,59
-97.25,49.92,WINNIPEG A CS,2024-05-08,2024,5,8,23.2,7.1,15.2,2.8,0,,,0,,3,45
-97.25,49.92,WINNIPEG A CS,2024-05-09,2024,5,9,22.3,3,12.7,5.3,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-05-10,2024,5,10,20.5,5.7,13.1,4.9,0,,,3,,32,61
-97.25,49.92,WINNIPEG A CS,2024-05-11,2024,5,11,30.8,6.1,18.5,0,0.5,,,0,,30,81
-97.25,49.92,WINNIPEG A CS,2024-05-12,2024,5,12,15.8,2.1,9,9,0,,,0,,34,49
-97.25,49.92,WINNIPEG A CS,2024-05-13,2024,5,13,11.4,-0.2,5.6,12.4,0,,,0,,3,38
-97.25,49.92,WINNIPEG A CS,2024-05-14,2024,5,14,10.5,6.5,8.5,9.5,0,,,12.7,,,
-97.25,49.92,WINNIPEG A CS,2024-05-15,2024,5,15,15.4,8.8,12.1,5.9,0,,,0.7,,,
-97.25,49.92,WINNIPEG A CS,2024-05-16,2024,5,16,18.7,8.9,13.8,4.2,0,,,16.8,,29,36
-97.25,49.92,WINNIPEG A CS,2024-05-17,2024,5,17,24,8.4,16.2,1.8,0,,,10.7,,23,61
-97.25,49.92,WINNIPEG A CS,2024-05-18,2024,5,18,16.8,8.9,12.9,5.1,0,,,10,,27,69
-97.25,49.92,WINNIPEG A CS,2024-05-19,2024,5,19,20.9,7.6,14.3,3.7,0,,,0,,26,43
-97.25,49.92,WINNIPEG A CS,2024-05-20,2024,5,20,18.7,8.2,13.4,4.6,0,,,0,,33,32
-97.25,49.92,WINNIPEG A CS,2024-05-21,2024,5,21,18.3,5.4,11.8,6.2,0,,,0,,2,35
-97.25,49.92,WINNIPEG A CS,2024-05-22,2024,5,22,16.9,5.9,11.4,6.6,0,,,0,,4,36
-97.25,49.92,WINNIPEG A CS,2024-05-23,2024,5,23,15.6,3.8,9.7,8.3,0,,,0,,3,40
-97.25,49.92,WINNIPEG A CS,2024-05-24,2024,5,24,10.2,4.6,7.4,10.6,0,,,27.3,,4,53
-97.25,49.92,WINNIPEG A CS,2024-05-25,2024,5,25,9.3,6.6,8,10,0,,,3.6,,27,52
-97.25,49.92,WINNIPEG A CS,2024-05-26,2024,5,26,18.8,4.3,11.5,6.5,0,,,0,,28,33
-97.25,49.92,WINNIPEG A CS,2024-05-27,2024,5,27,18.1,8.9,13.5,4.5,0,,,0,,33,45
-97.25,49.92,WINNIPEG A CS,2024-05-28,2024,5,28,16.4,6.9,11.7,6.3,0,,,0,,1,31
-97.25,49.92,WINNIPEG A CS,2024-05-29,2024,5,29,23.5,5.3,14.4,3.6,0,,,0,,17,54
-97.25,49.92,WINNIPEG A CS,2024-05-30,2024,5,30,22,12.2,17.1,0.9,0,,,10.3,,18,65
-97.25,49.92,WINNIPEG A CS,2024-05-31,2024,5,31,22.6,9.5,16,2,0,,,0.3,,26,55
-97.25,49.92,WINNIPEG A CS,2024-06-01,2024,6,1,22.2,9.9,16.1,1.9,0,,,1.4,,28,58
-97.25,49.92,WINNIPEG A CS,2024-06-02,2024,6,2,27.1,9.8,18.4,0,0.4,,,25.7,,18,49
-97.25,49.92,WINNIPEG A CS,2024-06-03,2024,6,3,21.9,11.9,16.9,1.1,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-06-04,2024,6,4,22.4,15.3,18.9,0,0.9,,,13.2,,23,43
-97.25,49.92,WINNIPEG A CS,2024-06-05,2024,6,5,20.3,11.4,15.8,2.2,0,,,1,,30,58
-97.25,49.92,WINNIPEG A CS,2024-06-06,2024,6,6,14.7,9.1,11.9,6.1,0,,,1.3,,30,55
-97.25,49.92,WINNIPEG A CS,2024-06-07,2024,6,7,23.2,8.3,15.7,2.3,0,,,1.5,,29,61
-97.25,49.92,WINNIPEG A CS,2024-06-08,2024,6,8,22.4,7.6,15,3,0,,,0,,32,53
-97.25,49.92,WINNIPEG A CS,2024-06-09,2024,6,9,19.3,6.9,13.1,4.9,0,,,0,,34,33
-97.25,49.92,WINNIPEG A CS,2024-06-10,2024,6,10,22.6,5.3,14,4,0,,,4.2,,14,37
-97.25,49.92,WINNIPEG A CS,2024-06-11,2024,6,11,20.6,12,16.3,1.7,0,,,0.3,,29,56
-97.25,49.92,WINNIPEG A CS,2024-06-12,2024,6,12,21.8,8.6,15.2,2.8,0,,,2,,31,58
-97.25,49.92,WINNIPEG A CS,2024-06-13,2024,6,13,21.8,11.1,16.4,1.6,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-06-14,2024,6,14,26.5,10.3,18.4,0,0.4,,,0,,21,31
-97.25,49.92,WINNIPEG A CS,2024-06-15,2024,6,15,28.3,15.3,21.8,0,3.8,,,0,,18,59
-97.25,49.92,WINNIPEG A CS,2024-06-16,2024,6,16,22.1,13.8,18,0,0,,,17.6,,25,64
-97.25,49.92,WINNIPEG A CS,2024-06-17,2024,6,17,20.9,8.8,14.9,3.1,0,,,5.7,,27,38
-97.25,49.92,WINNIPEG A CS,2024-06-18,2024,6,18,16.2,10.4,13.3,4.7,0,,,14,,2,38
-97.25,49.92,WINNIPEG A CS,2024-06-19,2024,6,19,19.8,7.8,13.8,4.2,0,,,0.6,,25,37
-97.25,49.92,WINNIPEG A CS,2024-06-20,2024,6,20,24.9,12.6,18.7,0,0.7,,,0,,21,40
-97.25,49.92,WINNIPEG A CS,2024-06-21,2024,6,21,26,12.2,19.1,0,1.1,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-06-22,2024,6,22,26.5,13.5,20,0,2,,,1.4,,29,40
-97.25,49.92,WINNIPEG A CS,2024-06-23,2024,6,23,23.7,13,18.3,0,0.3,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-06-24,2024,6,24,30.4,15.6,23,0,5,,,0,,24,68
-97.25,49.92,WINNIPEG A CS,2024-06-25,2024,6,25,22.4,12.9,17.6,0.4,0,,,0,,28,58
-97.25,49.92,WINNIPEG A CS,2024-06-26,2024,6,26,20.3,12.1,16.2,1.8,0,,,0,,35,33
-97.25,49.92,WINNIPEG A CS,2024-06-27,2024,6,27,22.9,10.5,16.7,1.3,0,,,0,,14,35
-97.25,49.92,WINNIPEG A CS,2024-06-28,2024,6,28,16.4,11.1,13.8,4.2,0,,,13.1,,6,69
-97.25,49.92,WINNIPEG A CS,2024-06-29,2024,6,29,19,8.9,14,4,0,,,0.2,,34,40
-97.25,49.92,WINNIPEG A CS,2024-06-30,2024,6,30,22.2,6.5,14.3,3.7,0,,,0,,20,40
-97.25,49.92,WINNIPEG A CS,2024-07-01,2024,7,1,18.8,14,16.4,1.6,0,,,29.9,,16,60
-97.25,49.92,WINNIPEG A CS,2024-07-02,2024,7,2,22.6,14.8,18.7,0,0.7,,,3.2,,17,45
-97.25,49.92,WINNIPEG A CS,2024-07-03,2024,7,3,23,14.4,18.7,0,0.7,,,0,,31,32
-97.25,49.92,WINNIPEG A CS,2024-07-04,2024,7,4,25.3,13.5,19.4,0,1.4,,,43.1,,18,66
-97.25,49.92,WINNIPEG A CS,2024-07-05,2024,7,5,25.3,12.7,19,0,1,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-07-06,2024,7,6,27.9,15.6,21.7,0,3.7,,,0,,19,35
-97.25,49.92,WINNIPEG A CS,2024-07-07,2024,7,7,27.8,14.3,21.1,0,3.1,,,2.2,,2,64
-97.25,49.92,WINNIPEG A CS,2024-07-08,2024,7,8,27,14.1,20.5,0,2.5,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-07-09,2024,7,9,28.7,14,21.4,0,3.4,,,0,,2,39
-97.25,49.92,WINNIPEG A CS,2024-07-10,2024,7,10,29.1,14.7,21.9,0,3.9,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-07-11,2024,7,11,31.2,18.8,25,0,7,,,0,,20,51
-97.25,49.92,WINNIPEG A CS,2024-07-12,2024,7,12,31.1,20.2,25.7,0,7.7,,,0,,18,38
-97.25,49.92,WINNIPEG A CS,2024-07-13,2024,7,13,28.6,18.4,23.5,0,5.5,,,11.5,,26,57
-97.25,49.92,WINNIPEG A CS,2024-07-14,2024,7,14,26.4,13.7,20.1,0,2.1,,,4.7,,31,64
-97.25,49.92,WINNIPEG A CS,2024-07-15,2024,7,15,23.5,13.4,18.4,0,0.4,,,4.1,,34,37
-97.25,49.92,WINNIPEG A CS,2024-07-16,2024,7,16,20.1,9.4,14.7,3.3,0,,,2.3,,36,36
-97.25,49.92,WINNIPEG A CS,2024-07-17,2024,7,17,21.8,8.3,15.1,2.9,0,,,0,,,
-97.25,49.92,WINNIPEG A CS,2024-07-18,2024,7,18,26.3,13.2,19.8,0,1.8,,,0,,,
